,city,kind,market,corp,wide,year,month,area,ratio,amount,inn,out,AT_1,AT_7,AT_10,AT_12,HT_7,HT_10,LT_2,RAIN_3,RAIN_6,RAIN_7,RAIN_8,RAIN_10,SUN_1,SUN_2,SUN_4,SUN_5,SUN_7,SUN_10,SUN_11
303,32,4,10,36,8,22,4,8.35026950605284,63.110833853191934,12.362536704183633,12.241217616568814,0.022864184453156487,8.9,24.2,18.4,7.7,27.3,21.2,6.1,81.6,221.5,184.7,140.4,53.7,47.5,115.7,261.7,210.0,114.4,180.0,130.3
304,32,4,10,36,8,22,3,8.35026950605284,63.110833853191934,12.362536704183633,13.105559620628842,0.007398640063129969,8.9,24.2,18.4,7.7,27.3,21.2,6.1,81.6,221.5,184.7,140.4,53.7,47.5,115.7,261.7,210.0,114.4,180.0,130.3
305,32,4,10,36,8,22,2,8.35026950605284,63.110833853191934,12.362536704183633,4.845444999679543,0.0953708570718302,8.9,24.2,18.4,7.7,27.3,21.2,6.1,81.6,221.5,184.7,140.4,53.7,47.5,115.7,261.7,210.0,114.4,180.0,130.3
306,32,4,10,36,8,22,1,8.35026950605284,63.110833853191934,12.362536704183633,7.028363132868284,0.01694527240265251,8.9,24.2,18.4,7.7,27.3,21.2,6.1,81.6,221.5,184.7,140.4,53.7,47.5,115.7,261.7,210.0,114.4,180.0,130.3
307,32,4,10,36,8,22,8,8.35026950605284,63.110833853191934,12.362536704183633,11.137266869526393,2.89642915854646,8.9,24.2,18.4,7.7,27.3,21.2,6.1,81.6,221.5,184.7,140.4,53.7,47.5,115.7,261.7,210.0,114.4,180.0,130.3
308,34,4,26,64,1,21,12,38.1726605990987,75.0883759617384,60.744628330899296,2.0312392041448333,0.0069213084461538414,2.5,24.7,15.5,2.7,28.9,20.6,-0.2,57.6,322.5,298.6,120.0,190.3,206.6,190.4,190.7,287.0,152.8,189.1,170.2
309,34,4,26,64,1,21,11,38.1726605990987,75.0883759617384,60.744628330899296,8.799043710838209,7.436067635217069,2.5,24.7,15.5,2.7,28.9,20.6,-0.2,57.6,322.5,298.6,120.0,190.3,206.6,190.4,190.7,287.0,152.8,189.1,170.2
310,34,4,26,64,1,21,10,38.1726605990987,75.0883759617384,60.744628330899296,3.0610384970842595,28.523537890297362,2.5,24.7,15.5,2.7,28.9,20.6,-0.2,57.6,322.5,298.6,120.0,190.3,206.6,190.4,190.7,287.0,152.8,189.1,170.2
311,34,4,26,64,1,22,8,24.874083237607138,87.8353087960075,42.567564080731145,11.137266869526398,2.89642915854646,3.8,23.6,16.6,3.7,27.3,22.5,0.9,35.3,217.7,468.6,233.8,19.4,151.6,190.4,254.3,209.2,72.5,209.0,167.8
312,34,4,26,64,1,22,7,24.874083237607138,87.8353087960075,42.567564080731145,4.866818398030924,16.662644352240946,3.8,23.6,16.6,3.7,27.3,22.5,0.9,35.3,217.7,468.6,233.8,19.4,151.6,190.4,254.3,209.2,72.5,209.0,167.8
313,34,4,26,64,1,22,6,24.874083237607138,87.8353087960075,42.567564080731145,3.5838054418148455,6.793541092237841,3.8,23.6,16.6,3.7,27.3,22.5,0.9,35.3,217.7,468.6,233.8,19.4,151.6,190.4,254.3,209.2,72.5,209.0,167.8
314,34,4,26,64,1,22,5,24.874083237607138,87.8353087960075,42.567564080731145,3.2813712501211545,0.2622459903666843,3.8,23.6,16.6,3.7,27.3,22.5,0.9,35.3,217.7,468.6,233.8,19.4,151.6,190.4,254.3,209.2,72.5,209.0,167.8
315,34,4,26,64,1,22,4,24.874083237607138,87.8353087960075,42.567564080731145,12.241217616568814,0.022864184453156487,3.8,23.6,16.6,3.7,27.3,22.5,0.9,35.3,217.7,468.6,233.8,19.4,151.6,190.4,254.3,209.2,72.5,209.0,167.8
316,34,4,26,64,1,22,3,24.874083237607138,87.8353087960075,42.567564080731145,13.105559620628842,0.007398640063129969,3.8,23.6,16.6,3.7,27.3,22.5,0.9,35.3,217.7,468.6,233.8,19.4,151.6,190.4,254.3,209.2,72.5,209.0,167.8
317,34,4,26,64,1,22,2,24.874083237607138,87.8353087960075,42.567564080731145,4.845444999679543,0.0953708570718302,3.8,23.6,16.6,3.7,27.3,22.5,0.9,35.3,217.7,468.6,233.8,19.4,151.6,190.4,254.3,209.2,72.5,209.0,167.8
318,34,4,26,64,1,22,1,24.874083237607138,87.8353087960075,42.567564080731145,7.028363132868284,0.01694527240265251,3.8,23.6,16.6,3.7,27.3,22.5,0.9,35.3,217.7,468.6,233.8,19.4,151.6,190.4,254.3,209.2,72.5,209.0,167.8
319,35,4,10,60,1,21,12,38.1726605990987,75.0883759617384,60.744628330899296,2.0312392041448333,0.0069213084461538414,1.4,24.5,15.3,2.4,29.5,21.9,-2.1,42.9,161.5,427.2,104.6,319.1,198.9,185.0,195.9,297.1,175.2,169.3,154.0
320,35,4,10,60,1,21,11,38.1726605990987,75.0883759617384,60.744628330899296,8.799043710838209,7.436067635217069,1.4,24.5,15.3,2.4,29.5,21.9,-2.1,42.9,161.5,427.2,104.6,319.1,198.9,185.0,195.9,297.1,175.2,169.3,154.0
321,35,4,10,60,1,21,10,38.1726605990987,75.0883759617384,60.744628330899296,3.0610384970842595,28.523537890297362,1.4,24.5,15.3,2.4,29.5,21.9,-2.1,42.9,161.5,427.2,104.6,319.1,198.9,185.0,195.9,297.1,175.2,169.3,154.0
322,35,4,10,60,1,22,8,24.874083237607138,87.8353087960075,42.567564080731145,11.137266869526398,2.89642915854646,2.9,22.5,13.6,1.2,26.3,21.0,-1.4,29.2,194.8,658.1,712.0,15.9,111.5,186.4,265.9,236.6,80.7,206.8,167.4
323,35,4,10,60,1,22,7,24.874083237607138,87.8353087960075,42.567564080731145,4.866818398030924,16.662644352240946,2.9,22.5,13.6,1.2,26.3,21.0,-1.4,29.2,194.8,658.1,712.0,15.9,111.5,186.4,265.9,236.6,80.7,206.8,167.4
324,35,4,10,60,1,22,6,24.874083237607138,87.8353087960075,42.567564080731145,3.5838054418148455,6.793541092237841,2.9,22.5,13.6,1.2,26.3,21.0,-1.4,29.2,194.8,658.1,712.0,15.9,111.5,186.4,265.9,236.6,80.7,206.8,167.4
325,35,4,10,60,1,22,5,24.874083237607138,87.8353087960075,42.567564080731145,3.2813712501211545,0.2622459903666843,2.9,22.5,13.6,1.2,26.3,21.0,-1.4,29.2,194.8,658.1,712.0,15.9,111.5,186.4,265.9,236.6,80.7,206.8,167.4
326,35,4,10,60,1,22,4,24.874083237607138,87.8353087960075,42.567564080731145,12.241217616568814,0.022864184453156487,2.9,22.5,13.6,1.2,26.3,21.0,-1.4,29.2,194.8,658.1,712.0,15.9,111.5,186.4,265.9,236.6,80.7,206.8,167.4
327,35,4,10,60,1,22,3,24.874083237607138,87.8353087960075,42.567564080731145,13.105559620628842,0.007398640063129969,2.9,22.5,13.6,1.2,26.3,21.0,-1.4,29.2,194.8,658.1,712.0,15.9,111.5,186.4,265.9,236.6,80.7,206.8,167.4
328,35,4,10,60,1,22,2,24.874083237607138,87.8353087960075,42.567564080731145,4.845444999679543,0.0953708570718302,2.9,22.5,13.6,1.2,26.3,21.0,-1.4,29.2,194.8,658.1,712.0,15.9,111.5,186.4,265.9,236.6,80.7,206.8,167.4
329,35,4,10,60,1,22,1,24.874083237607138,87.8353087960075,42.567564080731145,7.028363132868284,0.01694527240265251,2.9,22.5,13.6,1.2,26.3,21.0,-1.4,29.2,194.8,658.1,712.0,15.9,111.5,186.4,265.9,236.6,80.7,206.8,167.4
330,37,4,1,78,6,21,12,74.72828488115225,48.1181118735704,100.00000000000001,2.0312392041448333,0.0069213084461538414,0.5,24.2,15.8,3.6,28.1,22.1,-3.3,49.0,45.1,181.9,205.2,223.7,196.3,152.9,178.9,282.7,155.5,202.9,186.7
331,37,4,1,78,6,21,11,74.72828488115225,48.1181118735704,100.00000000000001,8.799043710838209,7.436067635217069,0.5,24.2,15.8,3.6,28.1,22.1,-3.3,49.0,45.1,181.9,205.2,223.7,196.3,152.9,178.9,282.7,155.5,202.9,186.7
332,37,4,1,78,6,21,10,74.72828488115225,48.1181118735704,100.00000000000001,3.0610384970842595,28.523537890297362,0.5,24.2,15.8,3.6,28.1,22.1,-3.3,49.0,45.1,181.9,205.2,223.7,196.3,152.9,178.9,282.7,155.5,202.9,186.7
333,37,4,1,78,6,22,8,50.658301670053895,69.12039925140363,77.77175717354994,11.137266869526398,2.89642915854646,3.8,22.7,14.3,1.4,26.3,21.1,-1.5,27.0,257.7,319.6,153.7,27.4,135.5,164.3,263.3,192.4,73.5,228.4,171.5
334,37,4,1,78,6,22,7,50.658301670053895,69.12039925140363,77.77175717354994,4.866818398030924,16.662644352240946,3.8,22.7,14.3,1.4,26.3,21.1,-1.5,27.0,257.7,319.6,153.7,27.4,135.5,164.3,263.3,192.4,73.5,228.4,171.5
335,37,4,1,78,6,22,6,50.658301670053895,69.12039925140363,77.77175717354994,3.5838054418148455,6.793541092237841,3.8,22.7,14.3,1.4,26.3,21.1,-1.5,27.0,257.7,319.6,153.7,27.4,135.5,164.3,263.3,192.4,73.5,228.4,171.5
336,37,4,1,78,6,22,5,50.658301670053895,69.12039925140363,77.77175717354994,3.2813712501211545,0.2622459903666843,3.8,22.7,14.3,1.4,26.3,21.1,-1.5,27.0,257.7,319.6,153.7,27.4,135.5,164.3,263.3,192.4,73.5,228.4,171.5
337,37,4,1,78,6,22,4,50.658301670053895,69.12039925140363,77.77175717354994,12.241217616568814,0.022864184453156487,3.8,22.7,14.3,1.4,26.3,21.1,-1.5,27.0,257.7,319.6,153.7,27.4,135.5,164.3,263.3,192.4,73.5,228.4,171.5
338,37,4,1,78,6,22,3,50.658301670053895,69.12039925140363,77.77175717354994,13.105559620628842,0.007398640063129969,3.8,22.7,14.3,1.4,26.3,21.1,-1.5,27.0,257.7,319.6,153.7,27.4,135.5,164.3,263.3,192.4,73.5,228.4,171.5
339,37,4,1,78,6,22,2,50.658301670053895,69.12039925140363,77.77175717354994,4.845444999679543,0.0953708570718302,3.8,22.7,14.3,1.4,26.3,21.1,-1.5,27.0,257.7,319.6,153.7,27.4,135.5,164.3,263.3,192.4,73.5,228.4,171.5
340,37,4,1,78,6,22,1,50.658301670053895,69.12039925140363,77.77175717354994,7.028363132868284,0.01694527240265251,3.8,22.7,14.3,1.4,26.3,21.1,-1.5,27.0,257.7,319.6,153.7,27.4,135.5,164.3,263.3,192.4,73.5,228.4,171.5
