,date,qty,total,cost
967,2017-10-27,781.9499999999998,777.3799999999999,994.1556365496516
968,2017-10-28,734.5600000000001,718.6400000000001,978.3271618383795
970,2017-10-30,777.9399999999999,792.4899999999999,1018.7032418952617
971,2017-10-31,607.43,628.9699999999998,1035.460876150338
974,2017-11-01,901.4699999999998,924.7500000000001,1025.8244866717698
983,2017-11-02,753.29,800.9899999999999,1063.3222264997544
993,2017-11-03,745.55,789.0899999999999,1058.3998390450001
995,2017-11-04,736.26,801.8999999999999,1089.153288240567
996,2017-11-06,912.6299999999999,986.6299999999998,1081.0843386695592
997,2017-11-07,730.2299999999998,792.2499999999998,1084.9321446667489
998,2017-11-08,857.3599999999999,920.8299999999999,1074.029579173276
999,2017-11-09,819.29,881.6400000000001,1076.1024789756987
975,2017-11-10,977.8200000000002,1041.2300000000002,1064.8483360945777
976,2017-11-11,772.9799999999999,825.51,1067.957773810448
977,2017-11-13,870.6200000000001,905.1300000000001,1039.6384185982404
978,2017-11-14,833.1100000000001,850.57,1020.9576166412597
979,2017-11-15,814.86,831.58,1020.518862135827
980,2017-11-16,731.6600000000002,753.0499999999997,1029.2348905229198
981,2017-11-17,830.6800000000002,854.2200000000003,1028.3382289208841
982,2017-11-18,648.5100000000002,693.1300000000002,1068.803873494626
984,2017-11-20,722.2900000000002,795.4899999999999,1101.3443353777564
985,2017-11-21,850.8700000000001,932.84,1096.3366906813026
986,2017-11-22,797.9399999999999,857.0900000000001,1074.1283805799937
987,2017-11-23,840.2959999999999,892.329,1061.922227405581
988,2017-11-24,757.5,808.32,1067.0891089108911
989,2017-11-25,678.13,706.4,1041.688171884447
990,2017-11-27,714.4200000000002,765.2499999999998,1071.1486240586764
991,2017-11-28,882.6299999999999,935.7800000000002,1060.2177582905638
992,2017-11-29,795.8000000000001,834.0000000000001,1048.002010555416
994,2017-11-30,740.6600000000001,795.62,1074.2040882456185
1000,2017-12-01,776.5200000000001,813.4799999999998,1047.5969711018386
1009,2017-12-02,670.2,699.97,1044.4195762458967
1020,2017-12-04,880.9800000000001,917.84,1041.8397693477716
1021,2017-12-05,900.3499999999999,925.32,1027.7336591325598
1022,2017-12-06,764.4900000000001,766.9,1003.1524284163297
1023,2017-12-07,622.5399999999998,633.96,1018.3442027821508
1024,2017-12-08,866.35,861.5799999999999,994.494142090379
1025,2017-12-09,697.6999999999999,679.2499999999999,973.5559696144473
1001,2017-12-11,912.54,886.84,971.8368509873541
1002,2017-12-12,619.06,603.58,974.994346266921
1003,2017-12-13,775.8100000000002,742.3900000000001,956.9224423505755
1004,2017-12-14,775.4799999999998,693.9200000000001,894.8264300820141
1005,2017-12-15,777.7100000000002,772.3199999999999,993.0693960473695
1006,2017-12-16,605.4099999999999,605.2999999999998,999.8183049503642
1007,2017-12-18,784.92,794.87,1012.6764511032972
1008,2017-12-19,916.1199999999999,951.96,1039.121512465616
1010,2017-12-20,943.8799999999999,952.9500000000003,1009.6092723651316
1011,2017-12-21,1150.71,1107.5799999999997,962.5187927453483
1012,2017-12-22,1046.29,1020.28,975.1407353601775
1013,2017-12-23,921.9699999999999,927.8199999999999,1006.3451088430209
1014,2017-12-25,800.1300000000001,776.14,970.0173721770211
1015,2017-12-26,683.9899999999998,658.1799999999996,962.2655301978097
1016,2017-12-27,893.5400000000001,858.23,960.4830225843274
1017,2017-12-28,796.12,763.5499999999998,959.0890820479323
1018,2017-12-29,721.24,708.4399999999998,982.2527868670621
1019,2017-12-30,626.2400000000001,620.2299999999999,990.4030403679097
1243,2018-01-02,21.5,21.5,1000.0
1252,2018-01-03,926.46,917.27,990.0805215551669
1255,2018-01-04,806.6099999999999,818.8099999999998,1015.1250294442171
1256,2018-01-05,859.7199999999998,859.36,999.5812590145631
1257,2018-01-06,742.0400000000002,758.5199999999999,1022.2090453344829
1258,2018-01-08,906.1899999999999,926.3999999999999,1022.3021662123837
1259,2018-01-09,942.7900000000002,936.3200000000002,993.1373900868698
1234,2018-01-10,893.8499999999999,863.08,965.5758796218606
1235,2018-01-11,654.7499999999999,618.9699999999998,945.3531882397859
1236,2018-01-12,508.62999999999994,462.33,908.9711578160943
1237,2018-01-13,406.92999999999995,402.02000000000004,987.9340427100486
1238,2018-01-15,1267.6099999999997,1265.08,998.004117985816
1239,2018-01-16,1271.1000000000001,1228.9099999999999,966.8082762961212
1240,2018-01-17,1421.6400000000003,1325.8500000000004,932.6200725922175
1241,2018-01-18,1424.4599999999996,1269.0199999999995,890.8779467306908
1242,2018-01-19,1305.15,1167.2300000000002,894.3263226449068
1244,2018-01-20,1148.18,1021.5799999999996,889.738542737201
1245,2018-01-22,925.1700000000002,826.83,893.7060215960308
1246,2018-01-23,855.7199999999997,786.9999999999999,919.6933576403499
1247,2018-01-24,570.18,496.0299999999999,869.9533480655232
1248,2018-01-25,565.56,464.85999999999996,821.9463894193366
1249,2018-01-26,372.43999999999994,332.25000000000006,892.0900010739988
1250,2018-01-27,363.87,358.79,986.0389699617996
1251,2018-01-29,1158.2300000000005,1153.0499999999997,995.5276585824917
1253,2018-01-30,1656.8199999999995,1505.8,908.8494827440521
1254,2018-01-31,1260.6799999999996,1213.7399999999996,962.7661262175968
1339,2018-02-01,2150.1499999999996,1768.9900000000002,822.7286468385929
1347,2018-02-02,1429.09,1334.55,933.8460138969555
1356,2018-02-03,1290.6600000000003,1205.4799999999998,934.0027582787097
1357,2018-02-05,1421.7999999999993,1334.2800000000002,938.4442256294844
1358,2018-02-06,1343.8999999999994,1250.8099999999995,930.7314532331276
1359,2018-02-07,884.4599999999997,837.5199999999998,946.9280691043123
1360,2018-02-08,1563.3699999999997,1382.8979999999997,884.5621957693957
1361,2018-02-09,1447.1799999999994,1321.1600000000003,912.9203001699863
1340,2018-02-10,1173.93,1106.3800000000003,942.4582385661838
1341,2018-02-11,54.5,47.67000000000001,874.6788990825689
1342,2018-02-12,1623.4399999999996,1475.329999999999,908.767801705021
1343,2018-02-13,1889.4699999999998,1637.5900000000001,866.6927762811796
1344,2018-02-14,1254.8299999999995,1265.8899999999996,1008.8139429245397
1345,2018-02-15,138.20999999999995,142.38000000000002,1030.1714781853707
1346,2018-02-19,933.8399999999999,878.3000000000002,940.5251434935324
1348,2018-02-20,1105.6,1016.7900000000001,919.6725759768453
1349,2018-02-21,1295.3899999999994,1167.8199999999997,901.5200055581719
1350,2018-02-22,1403.13,1174.07,836.7506930932985
1351,2018-02-23,1280.9200000000005,1066.8500000000004,832.8779314867439
1352,2018-02-24,964.29,760.6700000000002,788.839457009821
1353,2018-02-26,1190.0059999999994,971.2499999999995,816.172355433502
1354,2018-02-27,1067.9199999999998,846.1800000000001,792.3627237995357
1355,2018-02-28,1571.5299999999995,1217.3599999999997,774.6336372834118
1362,2018-03-01,1042.59,834.0399999999996,799.9693072060923
1371,2018-03-02,841.7100000000002,655.8499999999999,779.1876061826517
1381,2018-03-03,1010.4299999999998,816.5999999999995,808.1707787773518
1384,2018-03-05,1311.581,1081.8019999999997,824.8076176766817
1385,2018-03-06,1170.2500000000002,934.3900000000002,798.4533219397565
1386,2018-03-07,1376.81,1018.5100000000001,739.7607513019227
1387,2018-03-08,1997.4799999999993,1374.2299999999993,687.9818571399962
1388,2018-03-09,1202.4699999999998,783.7699999999999,651.8000449075653
1363,2018-03-10,1212.8999999999999,776.8300000000005,640.4732459394843
1364,2018-03-12,1629.9899999999998,1070.81,656.9426806299426
1365,2018-03-13,1333.5099999999995,827.8400000000001,620.7977442988807
1366,2018-03-14,1339.17,820.2299999999998,612.491319249983
1367,2018-03-15,1181.6000000000001,730.6400000000002,618.3480027081924
1368,2018-03-16,1057.9879999999994,595.1399999999999,562.5205578891256
1369,2018-03-17,852.9999999999999,491.51000000000005,576.2133645955453
1370,2018-03-19,1358.8299999999997,755.3600000000002,555.8899935974334
1372,2018-03-20,1044.3500000000001,614.44,588.3468185952985
1373,2018-03-21,1149.6999999999991,671.5199999999999,584.0828042097942
1374,2018-03-22,1332.8300000000002,747.6,560.9117441834292
1375,2018-03-23,1301.5699999999995,825.1779999999999,633.9866468956723
1376,2018-03-24,1303.32,812.8900000000003,623.7071478992116
1377,2018-03-26,1546.8800000000003,957.28,618.8456764584193
1378,2018-03-27,1788.5000000000002,1020.1099999999999,570.3718199608609
1379,2018-03-28,1564.76,841.6399999999998,537.8716224852373
1380,2018-03-29,1543.31,750.2400000000001,486.1239802761598
1382,2018-03-30,2036.2700000000007,970.3800000000006,476.5478055464159
1383,2018-03-31,1554.1350000000007,712.3299999999998,458.3449957693505
1398,2018-04-02,1789.7899999999995,789.5999999999997,441.16907570161857
1407,2018-04-03,1579.9819999999984,747.3050000000001,472.98323651788496
1409,2018-04-04,1529.8500000000001,755.2199999999995,493.6562408079219
1410,2018-04-05,1658.8400000000008,770.6599999999997,464.5776566757489
1411,2018-04-06,1707.0199999999993,800.2900000000005,468.82286089208145
1412,2018-04-07,1733.34,786.4820000000003,453.73787023896085
1413,2018-04-09,2122.809999999999,1027.5,484.02824558015107
1389,2018-04-10,1932.8300000000004,1061.4899999999998,549.189530377736
1390,2018-04-11,2001.5400000000006,1264.4299999999996,631.7285690018681
1391,2018-04-12,2380.269999999999,1339.2299999999993,562.6378520083855
1392,2018-04-13,1866.165000000001,1071.6070000000002,574.2295027502925
1393,2018-04-14,2225.089999999999,1193.394,536.3351594766956
1394,2018-04-16,1962.2700000000011,1135.1,578.462698813109
1395,2018-04-17,1780.6300000000008,1103.4000000000005,619.6683196396781
1396,2018-04-18,1895.29,1179.27,622.2108489993616
1397,2018-04-19,1759.4400000000005,1142.8500000000008,649.5532669485749
1399,2018-04-20,1791.7499999999998,1247.8899999999994,696.4643504953257
1400,2018-04-21,1687.4399999999998,1231.11,729.5726070260276
1401,2018-04-23,1735.0800000000004,1348.52,777.2091200405744
1402,2018-04-24,1256.09,1012.9700000000001,806.4469902634366
1403,2018-04-25,1257.6899999999991,1020.5300000000001,811.4320699059393
1404,2018-04-26,1606.5400000000002,1236.9499999999998,769.9465932998864
1405,2018-04-27,1411.5799999999997,1085.3600000000004,768.8972640587149
1406,2018-04-28,1797.8599999999997,1433.2999999999995,797.2255904241708
1408,2018-04-30,2675.0299999999993,1980.5819999999992,740.3961824727198
1414,2018-05-01,2350.800000000001,1817.0000000000005,772.9283648119788
1424,2018-05-02,1920.0600000000002,1470.5599999999997,765.8927325187752
1433,2018-05-03,1776.5700000000008,1369.8700000000001,771.0757245703797
1436,2018-05-04,1842.130000000001,1421.9499999999996,771.9053486996025
1437,2018-05-05,2472.7400000000002,1745.9099999999999,706.0629099703161
1438,2018-05-07,1933.529999999999,1342.8800000000012,694.5224537503952
1439,2018-05-08,1563.3740000000005,1064.9499999999998,681.1869712557581
1440,2018-05-09,1422.7100000000003,988.2199999999998,694.6039600480769
1415,2018-05-10,1861.4800000000007,1290.1599999999996,693.0829232653582
1416,2018-05-11,2847.3600000000038,1648.4899999999993,578.9538379411093
1417,2018-05-12,2318.800000000001,1319.2800000000002,568.9494566154906
1418,2018-05-14,2249.8030000000003,1243.395,552.6683891878532
1419,2018-05-15,1833.2199999999993,1084.8649999999998,591.7811282879306
1420,2018-05-16,2271.0000000000005,1254.1360000000004,552.2395420519596
1421,2018-05-17,2226.9400000000005,1133.37,508.9360288108345
1422,2018-05-18,1864.8899999999996,874.9199999999997,469.1536766243585
1423,2018-05-19,1442.610000000001,687.0099999999999,476.2271161297921
1425,2018-05-21,2501.1799999999976,1191.3999999999994,476.33516979985467
1426,2018-05-22,2140.490000000002,1051.0080000000005,491.01280547911904
1427,2018-05-23,2082.019999999999,1027.42,493.4726851807382
1428,2018-05-24,1761.68,884.76,502.22514872167477
1429,2018-05-25,1926.5700000000004,1016.0500000000003,527.3880523417265
1430,2018-05-26,2053.3799999999997,1089.6399999999994,530.6567707876768
1431,2018-05-28,3182.419999999999,1571.4900000000007,493.8034577459924
1432,2018-05-29,2387.7799999999993,1134.6970000000003,475.2100277244975
1434,2018-05-30,2553.1899999999982,1204.0879999999997,471.60140843415513
1435,2018-05-31,2655.3999999999987,1173.9499999999996,442.09911877683214
1441,2018-06-01,2174.8499999999985,1011.1899999999995,464.9470078396212
1450,2018-06-02,1946.8100000000002,979.5980000000001,503.1811013915071
1461,2018-06-04,2696.3999999999987,1355.77,502.8074469663257
1462,2018-06-05,2082.2999999999993,1084.5900000000004,520.8615473274748
1463,2018-06-06,1939.0599999999993,1022.74,527.4411312697907
1464,2018-06-07,1855.79,976.2399999999996,526.0509001557286
1465,2018-06-08,2055.59,1106.0590000000004,538.0737403859721
1466,2018-06-09,2452.209999999998,1304.3399999999995,531.9038744642589
1442,2018-06-11,2882.0800000000013,1438.479999999999,499.11175262310496
1443,2018-06-12,2280.299999999999,1120.1800000000003,491.2423803885457
1444,2018-06-13,1728.0700000000002,889.8699999999999,514.9502045634724
1445,2018-06-14,1783.4999999999993,902.3380000000002,505.9366414353802
1446,2018-06-15,2767.8499999999985,1394.4479999999999,503.8018678757883
1447,2018-06-16,1959.2199999999996,1052.1100000000004,537.0045222078178
1448,2018-06-18,3215.5900000000006,1720.1679999999992,534.9463084535028
1449,2018-06-19,2571.0400000000013,1285.128,499.8475325160244
1451,2018-06-20,1900.1899999999998,925.68,487.15128487151287
1452,2018-06-21,1970.7099999999996,924.8900000000003,469.3181645193867
1453,2018-06-22,1871.4500000000007,898.3599999999998,480.03419808170105
1454,2018-06-23,1888.3699999999994,862.9200000000001,456.96553111943126
1455,2018-06-25,2803.920000000002,1289.8270000000002,460.0084881166365
1456,2018-06-26,1882.2899999999995,853.65,453.516726965558
1457,2018-06-27,1455.5899999999995,618.3499999999999,424.8105579180951
1458,2018-06-28,1280.7800000000007,680.768,531.5261012820309
1459,2018-06-29,1136.32,549.55,483.6225711067305
1460,2018-06-30,1417.81,636.8200000000003,449.1575034736673
1476,2018-07-02,869.4699999999998,443.2699999999998,509.8163248875751
1485,2018-07-03,831.7299999999999,408.15299999999996,490.7277602106453
1488,2018-07-04,1043.7799999999997,513.4100000000002,491.87568261511075
1489,2018-07-05,1220.4899999999996,585.5060000000003,479.73027226769625
1490,2018-07-06,1121.8499999999995,531.3379999999995,473.62659892142426
1491,2018-07-07,948.9200000000001,465.3599999999999,490.4101504868691
1492,2018-07-09,1166.480000000001,568.3300000000002,487.21795487277933
1467,2018-07-10,970.291,530.79,547.0420729451267
1468,2018-07-11,1105.3,623.9379999999996,564.4965167827736
1469,2018-07-12,2095.399999999999,978.94,467.1852629569535
1470,2018-07-13,1525.0599999999995,744.6459999999998,488.2732482656421
1471,2018-07-14,1215.8400000000004,592.5100000000002,487.3256349519674
1472,2018-07-16,1352.4200000000005,662.1700000000001,489.61860960352544
1473,2018-07-17,1066.4900000000002,534.8,501.458053990192
1474,2018-07-18,1163.6199999999992,580.0400000000003,498.47888485931895
1475,2018-07-19,1200.6999999999994,556.8899999999998,463.8044474056801
1477,2018-07-20,1192.9599999999998,559.0200000000001,468.59911480686714
1478,2018-07-21,811.5300000000002,410.59,505.9455596219485
1479,2018-07-23,1333.6199999999997,618.2500000000002,463.5878286168477
1480,2018-07-24,849.0999999999997,411.74699999999996,484.9216817807091
1481,2018-07-25,985.89,497.00900000000007,504.12216373023364
1482,2018-07-26,1017.07,540.2899999999997,531.2220397809391
1483,2018-07-27,1064.6699999999998,575.5700000000002,540.6088271483185
1484,2018-07-28,1066.4199999999998,581.8899999999995,545.6480561129757
1486,2018-07-30,1363.1599999999987,677.99,497.36641333372506
1487,2018-07-31,1282.5099999999995,654.6899999999997,510.47555184754896
1493,2018-08-01,1089.76,597.8700000000001,548.6253854059611
1502,2018-08-02,1033.1800000000003,629.8599999999999,609.6323970653707
1512,2018-08-03,1111.6899999999994,655.8899999999999,589.9936133274566
1515,2018-08-04,101.06,45.19000000000001,447.160102909163
1516,2018-08-06,1111.9199999999998,697.6600000000002,627.4372256996909
1517,2018-08-07,944.08,632.1600000000002,669.6042708245067
1518,2018-08-08,1318.1710000000003,858.521,651.2971382316861
1519,2018-08-09,1083.0400000000004,719.5799999999999,664.4075934406851
1494,2018-08-10,1616.65,964.03,596.3133640552995
1495,2018-08-11,1143.4910000000004,769.669,673.0870640870804
1496,2018-08-13,1639.0600000000002,1016.7199999999998,620.3067611923906
1497,2018-08-14,1739.7099999999996,1048.3700000000001,602.6119295744695
1498,2018-08-15,1583.33,957.8500000000001,604.9591683350914
1499,2018-08-16,1441.4499999999996,851.5799999999996,590.7801172430537
1500,2018-08-17,1156.5800000000002,683.5689999999997,591.0261287589269
1501,2018-08-18,1210.2899999999995,711.17,587.6029711887236
1503,2018-08-20,1381.2299999999993,850.6899999999993,615.8930808047897
1504,2018-08-21,1238.6799999999996,732.4760000000002,591.3359382568544
1505,2018-08-22,1581.9599999999996,945.3400000000005,597.5751599281908
1506,2018-08-23,1164.9299999999992,700.44,601.2721794442589
1507,2018-08-24,741.9800000000002,441.98999999999995,595.689910779266
1508,2018-08-25,914.7,598.5799999999997,654.4003498414777
1509,2018-08-27,1458.9299999999998,941.8599999999999,645.5827215836264
1510,2018-08-28,1141.4090000000003,720.092,630.8799036979731
1511,2018-08-29,1153.7599999999995,728.4780000000001,631.3947441408963
1513,2018-08-30,1234.19,760.8199999999998,616.4528962315362
1514,2018-08-31,1298.75,784.7179999999997,604.2102021174204
1520,2018-09-01,966.2599999999998,619.0099999999998,640.6246765880818
1537,2018-09-03,1573.4199999999996,1031.2299999999996,655.4066936990757
1538,2018-09-04,1216.8199999999995,799.7200000000001,657.2212817014846
1539,2018-09-05,1420.4100000000008,962.9400000000002,677.9310199167843
1540,2018-09-06,1389.6600000000005,925.9100000000001,666.2852784134247
1541,2018-09-07,1630.2999999999995,1043.4700000000003,640.0478439551006
1542,2018-09-08,1383.7100000000005,872.8079999999997,630.7737893055621
1521,2018-09-10,1891.0100000000004,1180.0899999999997,624.0527548770232
1522,2018-09-11,1621.7989999999995,957.4019999999997,590.3333273728741
1523,2018-09-12,1657.43,971.3200000000004,586.0398327531179
1524,2018-09-13,1716.84,992.9640000000002,578.3672328230937
1525,2018-09-14,1276.1399999999999,785.0999999999999,615.2146316234896
1526,2018-09-15,1299.4500000000005,801.323,616.663203663088
1527,2018-09-17,1668.8300000000002,1044.0700000000002,625.6299323478125
1528,2018-09-18,1568.7099999999998,937.1999999999996,597.4335600589017
1529,2018-09-19,1769.98,1006.5799999999998,568.6956914767397
1530,2018-09-20,1454.6100000000008,826.9839999999998,568.5262716466952
1531,2018-09-21,1287.95,755.6499999999997,586.7075585232344
1532,2018-09-22,781.89,430.5799999999999,550.6912737085779
1533,2018-09-23,6.96,5.22,750.0
1534,2018-09-27,1363.8399999999997,743.85,545.4085523228532
1535,2018-09-28,1606.87,943.4599999999999,587.141461350327
1536,2018-09-29,1792.2600000000004,1018.5149999999999,568.2852934284086
1260,2018-10-01,1815.8300000000002,1094.9699999999996,603.0134979596105
1270,2018-10-02,1384.0199999999995,799.9600000000003,577.9974277828359
1279,2018-10-03,1575.5299999999997,933.3599999999997,592.4101730846127
1282,2018-10-04,1478.7999999999997,848.5399999999996,573.803083581282
1283,2018-10-05,1422.4699999999991,819.6299999999995,576.2019585650313
1284,2018-10-06,1007.84,613.4799999999999,608.7077313859342
1285,2018-10-08,1311.14,778.7800000000001,593.9716582515979
1286,2018-10-09,1506.0199999999998,856.24,568.5449064421456
1261,2018-10-10,1216.6100000000008,734.0899999999997,603.3897469197188
1262,2018-10-11,1450.78,819.9299999999997,565.1649457533188
1263,2018-10-12,1483.7530000000006,834.0010000000002,562.0888382365528
1264,2018-10-13,1320.1100000000001,739.7600000000001,560.3775442955512
1265,2018-10-15,1611.2400000000005,948.9800000000001,588.9749509694395
1266,2018-10-16,1371.9699999999998,791.3699999999998,576.8129040722464
1267,2018-10-17,1641.41,920.6480000000004,560.8885043956112
1268,2018-10-18,1528.9900000000007,807.46,528.1002491841017
1269,2018-10-19,1606.6000000000004,863.77,537.6384912237021
1271,2018-10-20,1398.9199999999994,736.7799999999997,526.6777228147429
1272,2018-10-22,1574.4000000000005,811.31,515.3137703252031
1273,2018-10-23,1391.88,728.2899999999997,523.2419461447823
1274,2018-10-24,1321.0299999999997,696.66,527.3612257102413
1275,2018-10-25,1274.9899999999993,684.9999999999998,537.2591157577707
1276,2018-10-26,1409.4400000000003,783.6500000000001,556.0009649222386
1277,2018-10-27,1038.02,583.6199999999999,562.2435020519835
1278,2018-10-29,1494.2999999999993,813.5399999999998,544.4288295522989
1280,2018-10-30,1301.9699999999998,718.297,551.7001159780948
1281,2018-10-31,1261.4599999999996,765.5099999999998,606.8444500816514
1287,2018-11-01,1371.5699999999997,764.9599999999997,557.7258178583666
1296,2018-11-02,1361.5099999999998,778.7200000000008,571.9531990216751
1306,2018-11-03,1208.5999999999997,714.0449999999998,590.8034089028629
1308,2018-11-05,1455.8400000000001,863.03,592.8055280800087
1309,2018-11-06,1465.5399999999997,866.2999999999996,591.1131733013086
1310,2018-11-07,1482.3000000000002,861.6299999999998,581.279093300951
1311,2018-11-08,1382.6699999999998,798.1899999999996,577.2816362544929
1312,2018-11-09,1179.31,664.5499999999997,563.5074747097877
1288,2018-11-10,1301.3299999999992,693.22,532.7011595828886
1289,2018-11-12,1743.1639999999998,979.8059999999998,562.0848067078025
1290,2018-11-13,1488.3199999999997,810.9500000000005,544.8761019135674
1291,2018-11-14,1435.7599999999995,797.12,555.1902824984679
1292,2018-11-15,1637.5099999999995,889.2900000000004,543.0745461096425
1293,2018-11-16,1626.7599999999993,876.3659999999996,538.7186800757333
1294,2018-11-17,1207.3699999999988,650.1830000000001,538.5118066541332
1295,2018-11-19,1518.5599999999995,878.7299999999999,578.6600463597093
1297,2018-11-20,1379.21,776.7200000000001,563.1629701060752
1298,2018-11-21,1385.459999999999,801.3500000000001,578.3999538059567
1299,2018-11-22,1471.47,820.46,557.5784759458229
1300,2018-11-23,1424.1599999999992,763.242,535.924334344456
1301,2018-11-24,1253.8700000000001,681.8100000000001,543.7645050922345
1302,2018-11-26,1354.560000000001,737.2699999999999,544.2874438932195
1303,2018-11-27,1614.8600000000008,856.5099999999999,530.3927275429446
1304,2018-11-28,1517.329999999999,811.3399999999997,534.7155859305492
1305,2018-11-29,1477.4299999999992,745.6199999999999,504.67365628151606
1307,2018-11-30,1255.9499999999994,672.6199999999994,535.5467972451131
1313,2018-12-01,1065.96,566.0800000000002,531.0518218319638
1332,2018-12-03,1580.5899999999997,844.2299999999998,534.1233336918492
1334,2018-12-04,1130.5699999999997,630.0499999999997,557.2852631858266
1335,2018-12-05,1303.2399999999996,702.5899999999998,539.1102176114914
1336,2018-12-06,1565.7400000000005,791.8199999999993,505.7161469975852
1337,2018-12-07,1812.4599999999998,903.9139999999998,498.7221786963574
1338,2018-12-08,1148.17,557.6099999999998,485.65107954396973
1314,2018-12-10,1522.0800000000002,737.9599999999996,484.83653947230073
1315,2018-12-11,1417.6100000000001,702.6399999999999,495.6511311291539
1316,2018-12-12,1358.0999999999995,681.7700000000001,502.00279802665517
1317,2018-12-13,1543.26,766.6100000000004,496.74714565270943
1318,2018-12-14,1523.9599999999996,766.7600000000001,503.1365652641804
1319,2018-12-15,1110.0399999999997,553.8160000000003,498.9153544016435
1320,2018-12-17,1434.8999999999996,736.93,513.5758589448743
1321,2018-12-18,1537.7999999999993,765.2099999999998,497.60046820132663
1322,2018-12-19,1601.0000000000002,770.1999999999997,481.0743285446593
1323,2018-12-20,1588.8099999999997,754.9839999999996,475.1883485124084
1324,2018-12-21,1540.3699999999997,719.3380000000001,466.9903984107716
1325,2018-12-22,1040.4099999999999,501.28300000000013,481.81293912976633
1326,2018-12-24,1569.8299999999997,757.0399999999998,482.2433002299612
1327,2018-12-25,1331.31,665.3600000000002,499.778413742855
1328,2018-12-26,1454.3899999999996,674.9899999999999,464.10522624605505
1329,2018-12-27,1419.4999999999995,721.1099999999998,508.0028178936245
1330,2018-12-28,1206.6700000000005,553.6289999999999,458.8072961124414
1331,2018-12-29,1018.86,476.34800000000007,467.53037708811814
1333,2018-12-31,789.3599999999997,446.38800000000003,565.5062328975375
1552,2019-01-02,153.28,74.91000000000001,488.713465553236
1562,2019-01-03,2303.4700000000016,1295.6480000000001,562.4766113732757
1565,2019-01-04,2140.329999999999,1175.399999999999,549.1676517172584
1566,2019-01-05,1597.2400000000002,898.7439999999997,562.6856327164355
1567,2019-01-07,2490.0300000000007,1321.6479999999997,530.7759344264927
1568,2019-01-08,1884.630000000001,1034.6589999999999,548.9984771546666
1569,2019-01-09,2080.51,1088.9799999999987,523.4197384295189
1543,2019-01-10,2141.690000000001,995.45,464.79649248957577
1544,2019-01-11,2018.580000000001,937.4999999999998,464.43539517878867
1545,2019-01-12,1487.4350000000006,721.3720000000002,484.97715866575675
1546,2019-01-14,2170.960000000001,1020.8999999999993,470.2527913918261
1547,2019-01-15,1882.1209999999999,864.5129999999994,459.3291292111397
1548,2019-01-16,2053.28,939.3609999999998,457.4928894256992
1549,2019-01-17,2276.2750000000005,1017.0269999999995,446.79443388869936
1550,2019-01-18,1887.5800000000002,845.4099999999999,447.8803547399315
1551,2019-01-19,1290.289999999999,580.9939999999998,450.28171961342036
1553,2019-01-21,2078.399999999999,943.5700000000005,453.98864511162475
1554,2019-01-22,1826.4500000000003,819.579,448.72786005639347
1555,2019-01-23,1959.9199999999996,875.2500000000002,446.5743499734685
1556,2019-01-24,2215.5100000000007,976.5600000000004,440.7833862180717
1557,2019-01-25,2395.6299999999997,1043.72,435.67662785989495
1558,2019-01-26,1601.8299999999995,713.8039999999995,445.6178246130986
1559,2019-01-27,2.0,1.0,500.0
1560,2019-01-28,2182.23,1005.0800000000002,460.5747331857779
1561,2019-01-29,2095.940000000001,901.4199999999994,430.07910531789986
1563,2019-01-30,1637.7610000000004,754.3699999999999,460.61055306604544
1564,2019-01-31,1918.431,870.39,453.69888205517947
1649,2019-02-01,1707.850000000001,793.2999999999998,464.5021518283218
1658,2019-02-02,1318.0420000000001,620.0899999999998,470.4630049725272
1667,2019-02-03,152.3,75.88000000000001,498.2271831910703
1668,2019-02-04,24.620000000000005,14.72,597.8878960194962
1669,2019-02-07,12.92,7.29,564.2414860681115
1670,2019-02-08,1679.4030000000002,783.458,466.50982521765167
1671,2019-02-09,1687.5510000000006,799.2180000000003,473.59635353242663
1650,2019-02-11,2338.4499999999994,1117.7899999999993,478.0046612072097
1651,2019-02-12,1822.69,914.6800000000003,501.8297132260561
1652,2019-02-13,1922.1779999999992,978.2299999999998,508.9174883907735
1653,2019-02-14,1836.5599999999984,931.0399999999997,506.9477719214186
1654,2019-02-15,1941.6410000000003,942.2599999999999,485.2905351710227
1655,2019-02-16,1466.726,691.7000000000002,471.5945582201448
1656,2019-02-18,1934.8699999999994,940.6889999999999,486.17684909063667
1657,2019-02-19,1930.1730000000002,914.9530000000002,474.02642146584793
1659,2019-02-20,1312.7599999999995,664.5069999999997,506.1907736372223
1660,2019-02-21,1737.5600000000004,835.1939999999998,480.67059554777944
1661,2019-02-22,1633.54,763.8000000000002,467.57349070117675
1662,2019-02-23,1348.891,629.3900000000002,466.5981165268359
1663,2019-02-25,2053.7700000000004,940.8130000000002,458.0907307049962
1664,2019-02-26,2108.980000000001,951.2199999999997,451.03320088383924
1665,2019-02-27,2491.1000000000013,1125.1299999999999,451.65990927702586
1666,2019-02-28,1980.4479999999996,948.3159999999999,478.83913134805863
1672,2019-03-01,1626.1999999999994,800.7400000000001,492.39945886114896
1681,2019-03-02,1400.6599999999996,727.6200000000003,519.4836719832083
1692,2019-03-04,1844.0569999999996,942.9370000000001,511.33831546421845
1693,2019-03-05,1786.9199999999998,927.7319999999995,519.1793700893155
1694,2019-03-06,1981.79,1045.1499999999994,527.3767654494167
1695,2019-03-07,1798.4899999999996,900.7570000000002,500.84070525830026
