kind,market,corp,wide,city,price,year,month,area,ratio,amount,weather,inn,out
4,5,23,1,34,491.23,18,10,5471,6601,361120,북창원,3537.007,4.4
4,5,79,1,34,441.86,18,10,5471,6601,361120,북창원,3537.007,4.4
4,21,3,1,34,640.79,18,10,5471,6601,361120,북창원,3537.007,4.4
4,6,26,1,34,520.11,18,10,5471,6601,361120,북창원,3537.007,4.4
4,26,64,1,34,456.03,18,10,5471,6601,361120,북창원,3537.007,4.4
6,21,3,1,34,791.35,18,10,5471,6601,361120,북창원,3537.007,4.4
4,5,23,1,0,412.12,18,10,5471,6601,361120,거창,3537.007,4.4
4,5,22,1,0,452.67,18,10,5471,6601,361120,거창,3537.007,4.4
4,5,79,1,0,376.24,18,10,5471,6601,361120,거창,3537.007,4.4
7,8,29,1,0,450.0,18,10,5471,6601,361120,거창,3537.007,4.4
4,5,22,4,13,506.96,18,10,263,9368,24662,대구,3537.007,4.4
4,5,23,4,13,570.57,18,10,263,9368,24662,대구,3537.007,4.4
4,9,34,4,13,730.0,18,10,263,9368,24662,대구,3537.007,4.4
4,21,3,4,13,580.56,18,10,263,9368,24662,대구,3537.007,4.4
4,6,26,4,13,582.31,18,10,263,9368,24662,대구,3537.007,4.4
4,29,69,4,13,740.0,18,10,263,9368,24662,대구,3537.007,4.4
0,10,60,4,13,764.14,18,10,263,9368,24662,대구,3537.007,4.4
0,25,32,4,13,472.0,18,10,263,9368,24662,대구,3537.007,4.4
2,9,77,4,13,518.38,18,10,263,9368,24662,대구,3537.007,4.4
4,5,23,4,12,499.5,18,10,263,9368,24662,대구,3537.007,4.4
4,5,79,4,12,491.96,18,10,263,9368,24662,대구,3537.007,4.4
7,1,6,4,12,666.03,18,10,263,9368,24662,대구,3537.007,4.4
7,12,39,4,12,651.45,18,10,263,9368,24662,대구,3537.007,4.4
4,5,23,6,14,700.0,18,10,11327,4932,558659,목포,3537.007,4.4
4,11,1,6,14,517.57,18,10,11327,4932,558659,목포,3537.007,4.4
4,21,3,6,14,541.75,18,10,11327,4932,558659,목포,3537.007,4.4
4,21,35,6,14,499.87,18,10,11327,4932,558659,목포,3537.007,4.4
4,20,52,6,14,551.53,18,10,11327,4932,558659,목포,3537.007,4.4
4,15,44,6,14,526.5,18,10,11327,4932,558659,목포,3537.007,4.4
4,0,0,6,14,447.41,18,10,11327,4932,558659,목포,3537.007,4.4
0,10,60,6,14,567.07,18,10,11327,4932,558659,목포,3537.007,4.4
0,3,55,6,14,864.69,18,10,11327,4932,558659,목포,3537.007,4.4
0,3,7,6,14,317.99,18,10,11327,4932,558659,목포,3537.007,4.4
0,11,36,6,14,548.74,18,10,11327,4932,558659,목포,3537.007,4.4
0,2,31,6,14,548.29,18,10,11327,4932,558659,목포,3537.007,4.4
7,10,75,6,14,546.23,18,10,11327,4932,558659,목포,3537.007,4.4
7,10,30,6,14,579.14,18,10,11327,4932,558659,목포,3537.007,4.4
7,1,6,6,14,454.25,18,10,11327,4932,558659,목포,3537.007,4.4
2,3,55,6,14,482.74,18,10,11327,4932,558659,목포,3537.007,4.4
2,1,5,6,14,625.27,18,10,11327,4932,558659,목포,3537.007,4.4
6,10,75,6,14,714.83,18,10,11327,4932,558659,목포,3537.007,4.4
6,10,60,6,14,678.64,18,10,11327,4932,558659,목포,3537.007,4.4
6,10,30,6,14,749.49,18,10,11327,4932,558659,목포,3537.007,4.4
6,11,36,6,14,775.0,18,10,11327,4932,558659,목포,3537.007,4.4
6,1,5,6,14,773.8,18,10,11327,4932,558659,목포,3537.007,4.4
6,20,52,6,14,615.7,18,10,11327,4932,558659,목포,3537.007,4.4
6,0,0,6,14,500.0,18,10,11327,4932,558659,목포,3537.007,4.4
5,2,78,6,14,689.83,18,10,11327,4932,558659,목포,3537.007,4.4
5,27,66,6,14,439.54,18,10,11327,4932,558659,목포,3537.007,4.4
1,2,78,6,14,363.81,18,10,11327,4932,558659,목포,3537.007,4.4
4,5,23,6,38,306.6,18,10,11327,4932,558659,해남,3537.007,4.4
4,11,1,6,38,499.98,18,10,11327,4932,558659,해남,3537.007,4.4
4,21,35,6,38,500.9,18,10,11327,4932,558659,해남,3537.007,4.4
4,20,24,6,38,323.75,18,10,11327,4932,558659,해남,3537.007,4.4
4,13,40,6,38,181.68,18,10,11327,4932,558659,해남,3537.007,4.4
0,10,60,6,38,395.63,18,10,11327,4932,558659,해남,3537.007,4.4
0,2,31,6,38,427.11,18,10,11327,4932,558659,해남,3537.007,4.4
7,10,75,6,38,504.13,18,10,11327,4932,558659,해남,3537.007,4.4
7,10,30,6,38,671.92,18,10,11327,4932,558659,해남,3537.007,4.4
7,1,6,6,38,414.54,18,10,11327,4932,558659,해남,3537.007,4.4
2,10,75,6,38,500.0,18,10,11327,4932,558659,해남,3537.007,4.4
2,1,5,6,38,340.31,18,10,11327,4932,558659,해남,3537.007,4.4
6,2,78,6,38,375.0,18,10,11327,4932,558659,해남,3537.007,4.4
5,2,78,6,38,466.53,18,10,11327,4932,558659,해남,3537.007,4.4
4,28,67,6,36,822.09,18,10,11327,4932,558659,영광,3537.007,4.4
4,13,40,6,36,500.0,18,10,11327,4932,558659,영광,3537.007,4.4
4,26,64,6,36,675.0,18,10,11327,4932,558659,영광,3537.007,4.4
0,10,60,6,36,479.39,18,10,11327,4932,558659,영광,3537.007,4.4
0,11,36,6,36,532.3,18,10,11327,4932,558659,영광,3537.007,4.4
0,2,31,6,36,445.94,18,10,11327,4932,558659,영광,3537.007,4.4
7,10,75,6,36,614.14,18,10,11327,4932,558659,영광,3537.007,4.4
7,10,30,6,36,565.12,18,10,11327,4932,558659,영광,3537.007,4.4
7,1,6,6,36,623.12,18,10,11327,4932,558659,영광,3537.007,4.4
2,1,5,6,36,604.98,18,10,11327,4932,558659,영광,3537.007,4.4
6,10,75,6,36,727.31,18,10,11327,4932,558659,영광,3537.007,4.4
6,10,30,6,36,757.79,18,10,11327,4932,558659,영광,3537.007,4.4
6,1,6,6,36,521.61,18,10,11327,4932,558659,영광,3537.007,4.4
6,1,5,6,36,811.67,18,10,11327,4932,558659,영광,3537.007,4.4
6,28,67,6,36,941.67,18,10,11327,4932,558659,영광,3537.007,4.4
5,2,78,6,36,152.69,18,10,11327,4932,558659,영광,3537.007,4.4
4,21,3,6,20,537.41,18,10,11327,4932,558659,목포,3537.007,4.4
4,20,24,6,20,454.69,18,10,11327,4932,558659,목포,3537.007,4.4
4,2,31,6,20,628.61,18,10,11327,4932,558659,목포,3537.007,4.4
0,10,60,6,20,485.53,18,10,11327,4932,558659,목포,3537.007,4.4
0,2,31,6,20,501.96,18,10,11327,4932,558659,목포,3537.007,4.4
7,10,30,6,20,568.1,18,10,11327,4932,558659,목포,3537.007,4.4
7,1,6,6,20,647.67,18,10,11327,4932,558659,목포,3537.007,4.4
2,3,55,6,20,468.52,18,10,11327,4932,558659,목포,3537.007,4.4
2,1,5,6,20,498.25,18,10,11327,4932,558659,목포,3537.007,4.4
4,0,0,6,24,759.5,18,10,11327,4932,558659,강진군,3537.007,4.4
7,10,75,6,24,332.1,18,10,11327,4932,558659,강진군,3537.007,4.4
1,10,75,6,24,1255.09,18,10,11327,4932,558659,강진군,3537.007,4.4
0,1,6,6,10,700.0,18,10,11327,4932,558659,광주,3537.007,4.4
0,2,31,6,10,667.39,18,10,11327,4932,558659,광주,3537.007,4.4
7,10,30,6,10,551.98,18,10,11327,4932,558659,광주,3537.007,4.4
7,1,6,6,10,318.23,18,10,11327,4932,558659,광주,3537.007,4.4
2,1,5,6,10,556.87,18,10,11327,4932,558659,광주,3537.007,4.4
6,10,30,6,10,870.19,18,10,11327,4932,558659,광주,3537.007,4.4
6,2,78,6,10,220.0,18,10,11327,4932,558659,광주,3537.007,4.4
5,2,78,6,10,451.92,18,10,11327,4932,558659,광주,3537.007,4.4
1,2,78,6,10,591.85,18,10,11327,4932,558659,광주,3537.007,4.4
1,2,31,6,10,725.47,18,10,11327,4932,558659,광주,3537.007,4.4
4,13,40,6,4,367.76,18,10,11327,4932,558659,고흥,3537.007,4.4
0,2,31,6,31,312.5,18,10,11327,4932,558659,장흥,3537.007,4.4
7,1,6,6,31,449.74,18,10,11327,4932,558659,장흥,3537.007,4.4
2,1,5,6,31,346.52,18,10,11327,4932,558659,장흥,3537.007,4.4
0,2,31,3,5,560.1,18,10,65,5940,3836,광주,3537.007,4.4
4,3,55,7,3,525.21,18,10,2646,6171,163291,고창,3537.007,4.4
4,26,64,7,3,613.45,18,10,2646,6171,163291,고창,3537.007,4.4
0,3,55,7,3,855.35,18,10,2646,6171,163291,고창,3537.007,4.4
7,10,30,7,3,425.27,18,10,2646,6171,163291,고창,3537.007,4.4
2,3,55,7,3,460.79,18,10,2646,6171,163291,고창,3537.007,4.4
2,1,5,7,3,206.94,18,10,2646,6171,163291,고창,3537.007,4.4
4,6,26,7,27,495.89,18,10,2646,6171,163291,전주,3537.007,4.4
0,22,57,7,27,730.01,18,10,2646,6171,163291,전주,3537.007,4.4
7,10,75,7,27,668.73,18,10,2646,6171,163291,전주,3537.007,4.4
7,10,30,7,27,759.86,18,10,2646,6171,163291,전주,3537.007,4.4
5,23,59,7,27,494.29,18,10,2646,6171,163291,전주,3537.007,4.4
1,22,57,7,27,323.81,18,10,2646,6171,163291,전주,3537.007,4.4
9,22,57,7,27,567.86,18,10,2646,6171,163291,전주,3537.007,4.4
4,21,35,7,30,583.39,18,10,2646,6171,163291,군산,3537.007,4.4
4,6,26,7,30,497.94,18,10,2646,6171,163291,군산,3537.007,4.4
4,19,50,7,30,627.31,18,10,2646,6171,163291,군산,3537.007,4.4
7,10,75,7,30,577.44,18,10,2646,6171,163291,군산,3537.007,4.4
6,15,44,7,30,708.57,18,10,2646,6171,163291,군산,3537.007,4.4
6,19,50,7,30,546.73,18,10,2646,6171,163291,군산,3537.007,4.4
4,28,67,7,17,545.15,18,10,2646,6171,163291,부안,3537.007,4.4
0,10,60,7,17,607.74,18,10,2646,6171,163291,부안,3537.007,4.4
2,1,5,7,17,695.37,18,10,2646,6171,163291,부안,3537.007,4.4
0,3,7,0,6,577.48,18,10,509,5502,28031,서울,3537.007,4.4
0,3,55,0,6,916.67,18,10,509,5502,28031,서울,3537.007,4.4
2,3,55,0,6,526.99,18,10,509,5502,28031,서울,3537.007,4.4
4,20,52,5,23,605.02,18,10,31,4881,1501,부산,3537.007,4.4
7,8,29,5,23,576.01,18,10,31,4881,1501,부산,3537.007,4.4
4,21,3,9,19,561.13,18,10,1233,5570,68687,서산,3537.007,4.4
4,6,26,9,19,614.4,18,10,1233,5570,68687,서산,3537.007,4.4
4,20,24,9,19,200.0,18,10,1233,5570,68687,서산,3537.007,4.4
4,15,44,9,19,200.0,18,10,1233,5570,68687,서산,3537.007,4.4
4,27,66,9,19,300.0,18,10,1233,5570,68687,서산,3537.007,4.4
0,10,60,9,19,665.53,18,10,1233,5570,68687,서산,3537.007,4.4
6,10,60,9,19,673.72,18,10,1233,5570,68687,서산,3537.007,4.4
5,27,66,9,19,600.6,18,10,1233,5570,68687,서산,3537.007,4.4
4,21,3,9,11,533.33,18,10,1233,5570,68687,부여,3537.007,4.4
4,6,26,9,11,153.0,18,10,1233,5570,68687,부여,3537.007,4.4
4,20,52,9,11,433.33,18,10,1233,5570,68687,부여,3537.007,4.4
4,28,67,9,11,717.3,18,10,1233,5570,68687,부여,3537.007,4.4
7,10,30,9,11,400.0,18,10,1233,5570,68687,부여,3537.007,4.4
7,12,39,9,11,233.33,18,10,1233,5570,68687,부여,3537.007,4.4
6,21,3,9,11,900.0,18,10,1233,5570,68687,부여,3537.007,4.4
0,11,36,8,32,453.25,18,10,1254,6740,84519,제주,3537.007,4.4
7,8,29,8,18,341.43,18,10,1254,6740,84519,서귀포,3537.007,4.4
6,1,5,8,18,700.0,18,10,1254,6740,84519,서귀포,3537.007,4.4
4,5,23,2,26,514.5,18,9,3369,6296,212066,영천,3214.3150000000005,122.1
4,5,79,2,26,522.57,18,9,3369,6296,212066,영천,3214.3150000000005,122.1
4,9,34,2,26,436.79,18,9,3369,6296,212066,영천,3214.3150000000005,122.1
4,6,26,2,26,612.5,18,9,3369,6296,212066,영천,3214.3150000000005,122.1
4,15,44,2,26,653.11,18,9,3369,6296,212066,영천,3214.3150000000005,122.1
4,17,48,2,26,651.9,18,9,3369,6296,212066,영천,3214.3150000000005,122.1
4,31,74,2,26,448.33,18,9,3369,6296,212066,영천,3214.3150000000005,122.1
0,10,60,2,26,641.53,18,9,3369,6296,212066,영천,3214.3150000000005,122.1
0,11,36,2,26,628.97,18,9,3369,6296,212066,영천,3214.3150000000005,122.1
0,20,28,2,26,567.75,18,9,3369,6296,212066,영천,3214.3150000000005,122.1
7,10,30,2,26,504.48,18,9,3369,6296,212066,영천,3214.3150000000005,122.1
7,10,75,2,26,465.23,18,9,3369,6296,212066,영천,3214.3150000000005,122.1
2,3,55,2,26,528.64,18,9,3369,6296,212066,영천,3214.3150000000005,122.1
2,9,77,2,26,338.08,18,9,3369,6296,212066,영천,3214.3150000000005,122.1
6,9,34,2,26,800.0,18,9,3369,6296,212066,영천,3214.3150000000005,122.1
1,31,74,2,26,446.67,18,9,3369,6296,212066,영천,3214.3150000000005,122.1
4,5,79,2,29,532.13,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
4,5,23,2,29,576.24,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
4,5,22,2,29,537.85,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
4,9,34,2,29,501.35,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
4,11,1,2,29,400.0,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
4,21,35,2,29,607.92,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
4,6,26,2,29,686.75,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
4,20,24,2,29,556.12,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
4,20,52,2,29,600.0,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
4,17,48,2,29,650.0,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
4,30,72,2,29,214.84,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
4,4,9,2,29,330.0,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
7,12,39,2,29,747.0,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
2,9,77,2,29,556.04,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
2,8,33,2,29,570.27,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
5,5,23,2,29,560.0,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
5,27,66,2,29,706.25,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
5,18,76,2,29,770.25,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
5,14,43,2,29,680.0,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
4,5,79,2,2,591.09,18,9,3369,6296,212066,합천,3214.3150000000005,122.1
4,5,23,2,2,416.37,18,9,3369,6296,212066,합천,3214.3150000000005,122.1
4,5,22,2,2,329.84,18,9,3369,6296,212066,합천,3214.3150000000005,122.1
4,9,34,2,2,359.02,18,9,3369,6296,212066,합천,3214.3150000000005,122.1
4,24,62,2,2,219.45,18,9,3369,6296,212066,합천,3214.3150000000005,122.1
0,10,60,2,2,634.17,18,9,3369,6296,212066,합천,3214.3150000000005,122.1
0,25,32,2,2,183.95,18,9,3369,6296,212066,합천,3214.3150000000005,122.1
2,9,77,2,2,573.4,18,9,3369,6296,212066,합천,3214.3150000000005,122.1
2,8,33,2,2,333.33,18,9,3369,6296,212066,합천,3214.3150000000005,122.1
4,5,79,2,7,562.56,18,9,3369,6296,212066,구미,3214.3150000000005,122.1
4,5,23,2,7,561.88,18,9,3369,6296,212066,구미,3214.3150000000005,122.1
4,6,26,2,7,650.0,18,9,3369,6296,212066,구미,3214.3150000000005,122.1
4,30,72,2,7,407.2,18,9,3369,6296,212066,구미,3214.3150000000005,122.1
4,4,9,2,7,263.27,18,9,3369,6296,212066,구미,3214.3150000000005,122.1
0,10,60,2,7,721.12,18,9,3369,6296,212066,구미,3214.3150000000005,122.1
7,8,29,2,7,675.0,18,9,3369,6296,212066,구미,3214.3150000000005,122.1
2,8,33,2,7,409.86,18,9,3369,6296,212066,구미,3214.3150000000005,122.1
6,10,60,2,7,615.1,18,9,3369,6296,212066,구미,3214.3150000000005,122.1
6,4,9,2,7,222.22,18,9,3369,6296,212066,구미,3214.3150000000005,122.1
4,5,79,2,8,639.12,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
4,5,23,2,8,573.45,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
4,5,22,2,8,292.04,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
4,21,35,2,8,625.0,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
4,20,24,2,8,725.0,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
4,24,62,2,8,735.76,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
7,8,29,2,8,591.62,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
2,8,33,2,8,512.15,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
5,27,66,2,8,694.44,18,9,3369,6296,212066,의성,3214.3150000000005,122.1
4,5,23,2,21,492.99,18,9,3369,6296,212066,안동,3214.3150000000005,122.1
4,21,3,2,21,470.27,18,9,3369,6296,212066,안동,3214.3150000000005,122.1
5,5,23,2,21,850.0,18,9,3369,6296,212066,안동,3214.3150000000005,122.1
5,14,43,2,21,642.38,18,9,3369,6296,212066,안동,3214.3150000000005,122.1
4,5,79,2,15,281.12,18,9,3369,6296,212066,문경,3214.3150000000005,122.1
4,5,22,2,15,512.5,18,9,3369,6296,212066,문경,3214.3150000000005,122.1
4,5,23,2,15,472.92,18,9,3369,6296,212066,문경,3214.3150000000005,122.1
4,21,3,2,15,886.24,18,9,3369,6296,212066,문경,3214.3150000000005,122.1
4,20,52,2,15,905.28,18,9,3369,6296,212066,문경,3214.3150000000005,122.1
4,12,2,2,15,914.72,18,9,3369,6296,212066,문경,3214.3150000000005,122.1
4,30,72,2,15,517.26,18,9,3369,6296,212066,문경,3214.3150000000005,122.1
6,21,3,2,15,1100.0,18,9,3369,6296,212066,문경,3214.3150000000005,122.1
6,20,52,2,15,983.86,18,9,3369,6296,212066,문경,3214.3150000000005,122.1
5,27,66,2,15,923.81,18,9,3369,6296,212066,문경,3214.3150000000005,122.1
0,10,60,2,25,649.89,18,9,3369,6296,212066,영주,3214.3150000000005,122.1
0,11,36,2,25,744.58,18,9,3369,6296,212066,영주,3214.3150000000005,122.1
2,3,55,2,25,698.75,18,9,3369,6296,212066,영주,3214.3150000000005,122.1
5,18,76,2,25,812.22,18,9,3369,6296,212066,영주,3214.3150000000005,122.1
4,5,23,2,9,573.36,18,9,3369,6296,212066,추풍령,3214.3150000000005,122.1
4,5,79,2,9,413.92,18,9,3369,6296,212066,추풍령,3214.3150000000005,122.1
4,5,22,2,9,140.15,18,9,3369,6296,212066,추풍령,3214.3150000000005,122.1
4,21,3,2,9,686.7,18,9,3369,6296,212066,추풍령,3214.3150000000005,122.1
4,21,35,2,9,612.71,18,9,3369,6296,212066,추풍령,3214.3150000000005,122.1
4,6,26,2,9,511.4,18,9,3369,6296,212066,추풍령,3214.3150000000005,122.1
4,20,24,2,9,540.71,18,9,3369,6296,212066,추풍령,3214.3150000000005,122.1
4,12,2,2,9,283.16,18,9,3369,6296,212066,추풍령,3214.3150000000005,122.1
4,4,9,2,9,251.48,18,9,3369,6296,212066,추풍령,3214.3150000000005,122.1
0,10,60,2,9,103.6,18,9,3369,6296,212066,추풍령,3214.3150000000005,122.1
7,12,39,2,9,543.41,18,9,3369,6296,212066,추풍령,3214.3150000000005,122.1
2,10,75,2,9,645.67,18,9,3369,6296,212066,추풍령,3214.3150000000005,122.1
2,1,5,2,9,675.82,18,9,3369,6296,212066,추풍령,3214.3150000000005,122.1
4,5,79,2,1,541.8,18,9,3369,6296,212066,대구,3214.3150000000005,122.1
4,5,23,2,1,596.86,18,9,3369,6296,212066,대구,3214.3150000000005,122.1
4,9,34,2,1,558.1,18,9,3369,6296,212066,대구,3214.3150000000005,122.1
4,21,35,2,1,500.0,18,9,3369,6296,212066,대구,3214.3150000000005,122.1
4,31,74,2,1,300.0,18,9,3369,6296,212066,대구,3214.3150000000005,122.1
2,9,77,2,1,485.0,18,9,3369,6296,212066,대구,3214.3150000000005,122.1
2,8,33,2,1,224.33,18,9,3369,6296,212066,대구,3214.3150000000005,122.1
6,9,34,2,1,915.0,18,9,3369,6296,212066,대구,3214.3150000000005,122.1
4,5,79,1,37,497.16,18,9,5471,6601,361120,합천,3214.3150000000005,122.1
4,5,23,1,37,553.5,18,9,5471,6601,361120,합천,3214.3150000000005,122.1
4,5,22,1,37,461.39,18,9,5471,6601,361120,합천,3214.3150000000005,122.1
4,9,34,1,37,620.88,18,9,5471,6601,361120,합천,3214.3150000000005,122.1
4,21,35,1,37,555.36,18,9,5471,6601,361120,합천,3214.3150000000005,122.1
4,6,26,1,37,380.0,18,9,5471,6601,361120,합천,3214.3150000000005,122.1
4,20,52,1,37,683.24,18,9,5471,6601,361120,합천,3214.3150000000005,122.1
4,24,62,1,37,258.82,18,9,5471,6601,361120,합천,3214.3150000000005,122.1
4,0,0,1,37,751.07,18,9,5471,6601,361120,합천,3214.3150000000005,122.1
4,30,72,1,37,704.29,18,9,5471,6601,361120,합천,3214.3150000000005,122.1
0,10,60,1,37,590.88,18,9,5471,6601,361120,합천,3214.3150000000005,122.1
0,11,36,1,37,675.0,18,9,5471,6601,361120,합천,3214.3150000000005,122.1
0,25,32,1,37,560.39,18,9,5471,6601,361120,합천,3214.3150000000005,122.1
7,1,6,1,37,628.16,18,9,5471,6601,361120,합천,3214.3150000000005,122.1
2,9,77,1,37,487.73,18,9,5471,6601,361120,합천,3214.3150000000005,122.1
2,8,33,1,37,519.43,18,9,5471,6601,361120,합천,3214.3150000000005,122.1
6,8,33,1,37,812.73,18,9,5471,6601,361120,합천,3214.3150000000005,122.1
5,5,23,1,37,724.62,18,9,5471,6601,361120,합천,3214.3150000000005,122.1
5,27,66,1,37,748.87,18,9,5471,6601,361120,합천,3214.3150000000005,122.1
4,9,34,1,16,466.36,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
7,8,29,1,16,307.89,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
2,8,33,1,16,288.8,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
6,9,34,1,16,870.0,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
1,9,34,1,16,732.37,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
1,8,33,1,16,400.0,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
4,5,23,1,33,588.92,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
4,5,79,1,33,585.76,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
4,5,22,1,33,690.0,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
4,9,34,1,33,579.22,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
4,11,1,1,33,627.95,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
4,21,35,1,33,658.31,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
4,21,3,1,33,625.0,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
4,6,26,1,33,586.19,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
4,15,44,1,33,700.0,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
4,28,67,1,33,801.5,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
4,17,48,1,33,752.49,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
4,13,40,1,33,711.48,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
4,26,64,1,33,204.61,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
0,10,60,1,33,507.3,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
0,20,28,1,33,676.06,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
0,25,32,1,33,282.62,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
7,10,75,1,33,585.23,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
7,8,29,1,33,637.06,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
2,10,75,1,33,615.98,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
2,9,77,1,33,696.64,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
2,8,33,1,33,493.45,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
6,10,75,1,33,555.07,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
6,5,79,1,33,870.42,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
6,9,34,1,33,866.35,18,9,5471,6601,361120,밀양,3214.3150000000005,122.1
4,5,23,1,35,637.17,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
4,5,22,1,35,651.92,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
4,5,79,1,35,627.93,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
4,9,34,1,35,681.17,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
4,6,26,1,35,661.18,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
4,20,24,1,35,661.21,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
4,24,62,1,35,451.52,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
4,30,72,1,35,742.86,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
0,10,60,1,35,636.36,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
0,25,32,1,35,200.0,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
7,10,30,1,35,546.39,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
7,1,6,1,35,701.29,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
7,8,29,1,35,468.33,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
7,12,39,1,35,743.91,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
2,10,75,1,35,459.26,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
2,3,55,1,35,471.41,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
2,9,77,1,35,605.21,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
2,8,33,1,35,625.69,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
6,10,60,1,35,852.98,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
6,8,33,1,35,900.0,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
6,20,24,1,35,900.0,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
6,12,39,1,35,884.44,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
5,5,23,1,35,350.0,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
1,10,60,1,35,1208.66,18,9,5471,6601,361120,산청,3214.3150000000005,122.1
4,9,34,1,28,463.48,18,9,5471,6601,361120,의령군,3214.3150000000005,122.1
4,11,1,1,28,614.31,18,9,5471,6601,361120,의령군,3214.3150000000005,122.1
4,17,48,1,28,646.72,18,9,5471,6601,361120,의령군,3214.3150000000005,122.1
4,26,64,1,28,177.56,18,9,5471,6601,361120,의령군,3214.3150000000005,122.1
0,25,32,1,28,217.75,18,9,5471,6601,361120,의령군,3214.3150000000005,122.1
7,10,75,1,28,756.71,18,9,5471,6601,361120,의령군,3214.3150000000005,122.1
7,1,6,1,28,630.01,18,9,5471,6601,361120,의령군,3214.3150000000005,122.1
7,8,29,1,28,605.0,18,9,5471,6601,361120,의령군,3214.3150000000005,122.1
2,10,75,1,28,755.0,18,9,5471,6601,361120,의령군,3214.3150000000005,122.1
2,8,33,1,28,650.0,18,9,5471,6601,361120,의령군,3214.3150000000005,122.1
